id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
1676594,UCR,,,PreservedSpecimen,UCR-BPS-259977,UCR0083326,UCR-259977,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,A.C. Sanders,2015 Feb,,,,,,NA,R.G. Swinney,,11768,2/27/10,,2010,2,27,58,NA,2/27/10,Uncommon annual; fls. white.,"Flood plain, rocky, sandy, permanent riparian stream-side in the south, surrounded by coastal sage scrub and chaparral on the north; dominant plants include: Eriogonum fasciculatum ssp. foliolosum, Toxicodendrum diversilobum, Marah macrocarpa, Ribes aureum, Opuntia x vaseyi, Cylindropuntia californica var. parkeri, Encelia farinosa, etc.",,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering & Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Hansen Dam Flood Control Basin, from east end of Orcas Park to 0.5 mile east, and from the I-210 Fwy south to Big Tujunga Wash",,0,NA,34.27222,-118.36583,,,NA,T2N R14W sec,,,Collector GeoRef,,,331,NA,NA,NA,NA,,,,,9/7/24 22:01,UCR-BPS-259977,3,6a7cb7d5-6300-44d4-b0b4-444aa0bc748e,https://cch2.org/portal/collections/individual/index.php?occid=1676594
1630048,UCR,,,PreservedSpecimen,UCR-BPS-213438,UCR0083330,UCR-213438,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,A.C. Sanders,Dan S. Cooper,37346,3/12/10,,2010,3,12,71,NA,3/12/10,Scarce erect annual weed in open areas; fls. purple.,"Disturbed remnant patch of Los Angeles coastal prairie, with semi-permanent pools and vernal pool remnants (both now fed partially by urban runoff), annual grassland, willow woodland, and coastal sage scrub. Former oil field with gravel service road remnants. Area partially ?revegetated? with CA native species which may or may not be native to the site.",,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Madrona Marsh, Torrance",,0,NA,33.82611,-118.34278,,,NA,,,,Collector GPS,,,24,NA,NA,NA,NA,,,,,9/7/24 22:01,UCR-BPS-213438,3,ebeae5ee-02c9-4665-b0a4-78d344d8701a,https://cch2.org/portal/collections/individual/index.php?occid=1630048
1675373,UCR,,,PreservedSpecimen,UCR-BPS-258848,UCR0083327,UCR-258848,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,A.C. Sanders,2015 Jan,,,,,,NA,R.G. Swinney,,11907,3/16/10,,2010,3,16,75,NA,3/16/10,Uncommon annual; white fls.,"Broad wash bottom, sandy, under I-210 Fwy. and in open sun on sides; slight riparian growth, surrounded by coastal sage scrub and chaparral elements, dominant plants include Eriogonum fasciculatum var. foliolosum, Acmispon glaber, Eucrypta chrysanthemifolia, Eriodictyon crassifolium, Ceanothus crassifolius, etc. Area not burned in 2009.",,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering & Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Confluence of Little Tujunga Wash and Big Tujunga Wash at I-210 crossing, within 50 m on north and south sides of I-210",,0,NA,34.27417,-118.37306,,,NA,T2N R14W sec,,,Collector GeoRef,,,329,NA,NA,NA,NA,,,,,9/7/24 22:01,UCR-BPS-258848,3,4700a0e6-2e63-4a2d-8854-9e73332df66d,https://cch2.org/portal/collections/individual/index.php?occid=1675373
1675381,UCR,,,PreservedSpecimen,UCR-BPS-258847,UCR0083328,UCR-258847,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,R.G. Swinney,,11917,3/16/10,,2010,3,16,75,NA,3/16/10,Fairly common annual; lavender fls.,"Broad wash bottom, sandy, under I-210 Fwy. and in open sun on sides; slight riparian growth, surrounded by coastal sage scrub and chaparral elements, dominant plants include Eriogonum fasciculatum var. foliolosum, Acmispon glaber, Eucrypta chrysanthemifolia, Eriodictyon crassifolium, Ceanothus crassifolius, etc. Area not burned in 2009.",,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering & Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,"Confluence of Little Tujunga Wash and Big Tujunga Wash at I-210 crossing, within 50 m on north and south sides of I-210",,0,NA,34.27417,-118.37306,,,NA,T2N R14W sec,,,Collector GeoRef,,,329,NA,NA,NA,NA,,,,,9/7/24 22:01,UCR-BPS-258847,3,4095cecd-a31f-471b-ae5c-1c506ec53d7e,https://cch2.org/portal/collections/individual/index.php?occid=1675381
469137,SD,,,PreservedSpecimen,E40C6631-7C52-4D24-8F08-976190EEF67D,SD00062707,SD221067,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,Jon P. Rebman,,,,,,NA,Joe Barth,"Rosalee Clanton with Chloe, Jade, and Athena.",905,2/21/10,,2010,2,21,52,NA,2/21/10,,West facing slope with concrete creekbed near road.,,Annual with purple flowers.,NA,NA,NA,NA,NA,,,NA,NA,"Disturbed areas with Raphanus sativus, Erodium sp, Malosma laurina, Pennisetum setaceum",FL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Eucalyptus County Park outside SE edge of city of La Mesa at Bancroft Dr and Edgewood Dr. Collected from perimeter of park (outside irrigated zones).,,0,NA,32.76069,-117.00169,WGS84,,NA,,n/a,,Coordinates from label,,n/a,123,NA,NA,NA,NA,,,,,9/4/24 12:55,SD221067,43,fd65685f-1339-4897-8593-9110b0a32681,https://cch2.org/portal/collections/individual/index.php?occid=469137
393682,SDSU,,,PreservedSpecimen,92064c49-76cd-475d-9bc6-bc2a96bdeb51,SDSU19512,19512,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Michael G. Simpson,6/14/10,,,,,,NA,"Azuma, Adam",Michael G. Simpson,9,5/4/10,,2010,5,4,124,NA,5/4/10,MTRP,Adjacent to other Raphanus sativus and Calystegia macrostegia.,Loam soil.,"Annual, ca. 1-1.5 m tall. Corolla purple.",NA,NA,NA,NA,NA,,,NA,NA,,In flower and fruit.,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"Mission Trails Regional Park, San Diego, Oak Canyon Trail, next to fence post 200 feet east of taped off patch of Toxicodendron diversilobum.",,0,NA,32.83988,-117.04476,,,NA,32.84∞ N; 117.04∞ W,,,,,,86,NA,NA,NA,NA,281ft.,,,preprocessed,4/12/23 0:18,,6,92064c49-76cd-475d-9bc6-bc2a96bdeb51,https://cch2.org/portal/collections/individual/index.php?occid=393682
147598,SBBG,,,PreservedSpecimen,e80c0e8e-20fa-4205-b69e-6b52ffa28d80,SBBG213846,SBBG_old: 140696,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,R. Burgess,P. Munro,8534,2/14/10,,2010,2,14,45,NA,14-Feb-10,,Clay loam; S-facing slope; full shade; oak woodland,,Annual; 4-5 dm tall; corollas pale yellow. Common.,NA,NA,NA,NA,NA,,,NA,NA,"Avena spp, Quercus agrifolia, Ranunculus californicus",Flowers Present,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Ventura,,"Villanova Prep School, undeveloped hillsides and grasslands on S side of campus, Ojai Valley.",,0,NA,34.42711,-119.26089,NAD83,,200,,Collector,,Label (GPS),,,190,NA,NA,NA,NA,624ft,,,leah6@cox.net,9/25/18 1:01,,16,ea7a0d36-d5c2-43f7-9f48-cb345155066a,https://cch2.org/portal/collections/individual/index.php?occid=147598
407313,SBBG,,,PreservedSpecimen,1f9d6ae8-a1e1-42ad-b745-5f198efb87e9,SBBG213845,SBBG_old: 140681,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,R. Burgess,P. Munro,8535,2/14/10,,2010,2,14,45,NA,14-Feb-10,,Clay loam; S-facing slope; full sun; oak woodland,,Annual; 6-7 dm tall; corollas purple. Common.,NA,NA,NA,NA,NA,,,NA,NA,"Avena spp, Quercus agrifolia, Ranunculus californicus",Flowers Present,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Ventura,,"Villanova Prep School, undeveloped hillsides and grasslands on S side of campus, Ojai Valley.",,0,NA,34.42711,-119.26089,NAD83,,200,,Collector,,Label (GPS),,,190,NA,NA,NA,NA,624ft,,,jlmudrick,2/1/24 13:56,,16,1f9d6ae8-a1e1-42ad-b745-5f198efb87e9,https://cch2.org/portal/collections/individual/index.php?occid=407313
3700296,SD,,,PreservedSpecimen,31EF78C5-B8C5-4D18-B82C-8A1CE0F30FCF,SD00030202,SD273558,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,R Burgess,P. Munro,8534,2/14/10,,2010,2,14,45,NA,2/14/10,,On clay loam; full sun in oak woodland; Undeveloped hillsides and grasslands,,4-5 dm tall; corollas pale yellow; common,NA,NA,NA,NA,NA,,,NA,NA,"Avena spp, Quercus agrifolia, Ranunculus californica",FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Ventura,,Villanova Prep. Scool; On S side of campusS-facing slope,,0,NA,34.42711,-119.26089,WGS84,,NA,,n/a,,Coordinates from label,,n/a,190,NA,NA,NA,NA,,,,,9/4/24 12:55,SD273558,43,8efb5383-8666-4480-a0a6-cd901c59bfbe,https://cch2.org/portal/collections/individual/index.php?occid=3700296
1695490,UCR,,,PreservedSpecimen,UCR-BPS-278839,UCR0083350,UCR-278839,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Mitch Provance,,17123,6/4/11,,2011,6,4,155,NA,6/4/11,Uncommon annual. Flowers tinged with purple.,"Active channel, sandy benches, and adjacent terraces of the flood plain, with Salix, Populus, Baccharis salicifolia, and alluvial sage scrub with Eriogonum fasciculatum, Eriodictyon trichocalyx, Lotus scoparius, etc.",,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering & Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Bernardino,,"Santa Ana River and adjacent flood plain, just W of the La Loma Hills",,0,NA,34.03464,-117.35422,,,NA,,,,GoogleEarthMCP,,,265,NA,NA,NA,NA,,,,,9/7/24 22:01,UCR-BPS-278839,3,4c34bb02-e87b-4f30-a815-229978f8ead4,https://cch2.org/portal/collections/individual/index.php?occid=1695490
469151,SD,,,PreservedSpecimen,1D3ADF55-A94C-49B8-B736-859708E1EDB9,SD00062705,SD237776,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,Jon P. Rebman,,,,,,NA,John Groth,,325,5/27/11,,2011,5,27,147,NA,5/27/11,,20% North slope,,36in. annual; Fl white; occassional roadside weed,NA,NA,NA,NA,NA,,,NA,NA,"Chaparral; Ceanothus leucodermis, Salvia apiana",FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"Cleveland National Forest, Cuyamaca Mountains, along Boulder Creek Road, 2.7 miles WNW of Cuyamaca Peak, 0.9 mile WSW of Sill Hill, 4.0 mile ESE Eagle Peak, 0.25 mile NW of junction with Tule Springs Road",,0,NA,32.9583,-116.6516,WGS84,,NA,,n/a,,Coordinates from label,,n/a,950,NA,NA,NA,NA,,,,,9/4/24 12:55,SD237776,43,1185fbdf-7ffb-4137-a423-0cf407a21f82,https://cch2.org/portal/collections/individual/index.php?occid=469151
469135,SD,,,PreservedSpecimen,BD1381D3-C895-4FF1-A43D-815D291EFCC9,SD00062557,SD219419,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,Jon P. Rebman,,,,,,NA,Jon P. Rebman,John Martin & volunteers,22079,5/31/11,,2011,5,31,151,NA,5/31/11,,mostly reddish clay substrates,,"Annual, flowers white; rare",NA,NA,NA,NA,NA,,,NA,NA,"Coastal Sage Scrub with Bahiopsis laciniata, Rhus integrifolia, Artemisia californica, Centaurea melitensis, Brassica nigra, and Isocoma menziesii var. decumbens",FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"San Miguel Ranch: East of Bonita and south of the Sweetwater Reservoir; south of the hill called Gobblers Nob, east of Highway 125 and just north of Proctor Valley Road",,0,NA,32.66451,-116.9877,WGS84,,NA,,n/a,,Coordinates from label,,n/a,90,NA,NA,NA,NA,,,,,9/4/24 12:55,SD219419,43,36681511-3d16-414b-a48e-01cb90f89dda,https://cch2.org/portal/collections/individual/index.php?occid=469135
469164,SD,,,PreservedSpecimen,A576E745-7AF0-4FF5-B7F0-53AD31A12C1B,SD00062697,SD252096,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,Jon P. Rebman,,,,,,NA,Joe Barth,,2092,1/26/12,,2012,1,26,26,NA,1/26/12,,Roadside paralleling Alvarado Canyon drainage. Most plants unobtainable unless poking themselves out thru fence at roadside.,,"Petals purple distally, whitish proximally. Abundant.",NA,NA,NA,NA,NA,,,NA,NA,"Oenothera elata, Bromus diandrus, Stipa miliacea, Raphanus sativus.",FL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,City of La Mesa; S of I-8; N side of Alvarado Rd; 0.14 mi NNW of junction Saranac Avenue and Commanche Drive; where creek flows under road,,0,NA,32.77306,-117.03604,WGS84,,NA,,n/a,,Coordinates from label,,n/a,130,NA,NA,NA,NA,,,,,9/4/24 12:55,SD252096,43,756d98ec-f983-43d8-832c-ababa2a4da16,https://cch2.org/portal/collections/individual/index.php?occid=469164
469174,SD,,,PreservedSpecimen,A3E0E31B-FB70-4552-AF2C-01085B86751B,SD00062723,SD253731,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,Jon P. Rebman,,,,,,NA,Joe Barth,,2178,2/11/12,,2012,2,11,42,NA,2/11/12,,Roadside and edge of disturbed riparian.,,"To 5dm. Petals white, purple distally.",NA,NA,NA,NA,NA,,,NA,NA,"Salix lasiolepis, Baccharis salicifolia, Schinus sp, Phoenix canariensis, Galium aparine, Isocoma menziesii, Carpobrotus edulis.",FL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"Sweetwater River valley; near National City and Chula Vista; N side of Bonita Rd; N side of intersection with Randy Lane, W of Willow Rd and E of 805",,0,NA,32.6522,-117.0495,WGS84,,NA,,n/a,,Coordinates from label,,n/a,30,NA,NA,NA,NA,,,,,9/4/24 12:55,SD253731,43,c39ec7ef-dc18-463d-a796-b3be28a6bf96,https://cch2.org/portal/collections/individual/index.php?occid=469174
469165,SD,,,PreservedSpecimen,DF00D7C8-8E0B-41CE-BC2C-2DA1F0DF1EE7,SD00062696,SD252097,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,Jon P. Rebman,,,,,,NA,Joe Barth,,2108,2/5/12,,2012,2,5,36,NA,2/5/12,,"Edges of path, and rip-rap of river channel.",,White fls. Branches to 1.3m. Sharp prickles present. Very common.,NA,NA,NA,NA,NA,,,NA,NA,"Baccharis sarothroides, Rhus integrifolia, Atriplex lentiformis, Schinus molle, Bromus rubens, Avena barbata, Encelia farinosa (introduced here and spreading), Pennisetum setaceum, Cortedaria selloana.",FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Sweetwater River bikepath; between National City and Chula Vista; N of river channel; near overpass Highway 54 and railroad tracks; just Eof I-5,,0,NA,32.6528,-117.1026,WGS84,,NA,,n/a,,Coordinates from label,,n/a,3,NA,NA,NA,NA,,,,,9/4/24 12:55,SD252097,43,bafdc099-fa15-43d7-87cc-64aa9c756b22,https://cch2.org/portal/collections/individual/index.php?occid=469165
469175,SD,,,PreservedSpecimen,8D09CD0A-AC58-46D5-9A41-8E7E544F3B72,SD00062722,SD253732,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,Jon P. Rebman,,,,,,NA,Joe Barth,,2123,2/8/12,,2012,2,8,39,NA,2/8/12,,Disturbed sand by perimeter road.,,"To 5dm. Both purple and white fls. Frs small yet. Uncommon on this side of island, at least now.",NA,NA,NA,NA,NA,,,NA,NA,"Mesembryanthemum crystallinum, Bromus diandrus (extremely abundant), Glebionis coronaria, Brassica tournefortii, Cakile maritima, Isocoma menziesii, Suaeda taxifolia, Hordeum murinum.",FL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,City of San Diego; Fiesta Island; E Mission Bay; Perimeter road by Hidden Anchorage; about 1 mi W of intersection Tecolote Road and Morena Blvd; W of I-5 and N of I-8.,,0,NA,32.773,-117.221,WGS84,,NA,,n/a,,Coordinates from label,,n/a,2,NA,NA,NA,NA,,,,,9/4/24 12:55,SD253732,43,952ed90f-6435-45e4-a81e-e67a2f5b5562,https://cch2.org/portal/collections/individual/index.php?occid=469175
469136,SD,,,PreservedSpecimen,AB9B1D52-A152-41EA-9B88-5E4B94C02C46,SD00062776,SD219420,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,Jon P. Rebman,,,,,,NA,Jon P. Rebman,"P. Roullard, W. Schmidtmann, & J. Rocks",22520,2/17/12,,2012,2,17,48,NA,2/17/12,,,,"Annual, flowers purpish & white; rare",NA,NA,NA,NA,NA,,,NA,NA,"Coastal Sage Scrub with Bahiopsis laciniata, Encelia californica, Artemisia california, Peritoma arborea, Eriogonum fasciculatum, Glebionis coronarium, and Brassica tournefortii",FL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Border Field State Park: west of San Ysidro border crossing; south of Monument Road; just north of the USA/Mexico border fence; west-facing slope of Bunker Hill,,0,NA,32.53637,-117.1076,WGS84,,NA,,n/a,,Coordinates from label,,n/a,45,NA,NA,NA,NA,,,,,9/4/24 12:55,SD219420,43,cc52f1eb-5940-47f4-a64a-a24d089470ae,https://cch2.org/portal/collections/individual/index.php?occid=469136
